File Name:,G:\MicroPEM\Problem_raw_file\UGF320406N_KHC1861raw.csv
Download Date:,05/18/2016
Total Download Time (s):,5.6

Device Serial #:,UGF320406N
Date/Time Hardware:,2/15/2013
Date/Time Software:,1/7/2015,v2.0.5485.32893
Participant ID#:,
Filter ID#:,KHC1861
Participant Weight (kg),NA
Inlet Aerosol Size:,PM2.5
Laser Cycling Variables:Delay - Sampling time - Off time,1,1,8
System Times,30,30
Sensor,Slope,Offset,Log Interval,High Target (ref only),Low target (ref only)
Nephelometer,3.0000,70,10
Temperature,1.0000,54,30
Humidity,1.0000,-2,10
Inlet Pressure,4095.0000,0,30,1280,768
Orifice Pressure,4095.0000,0,30,1558,1181
Flow,,,30,900,200,0.4
Accelerometer,,,5
Battery,,,60
Ventilation,NA,NA

Date,Time,RH-Corrected Nephelometer,Temp,RH,Battery,Inlet Press,Orifice Press,Flow,X-axis,Y-axis,Z-axis,Vector Sum Composite,ShutDownReason,Wearing Compliance,ValidityWearingCompliance validation
Date,Time,μg/m³,C,%,V,in H2O,in H2O,Lpm,g-unit,g-unit,g-unit,g-unit,,0=valid, 1=questionable, 2=invalid,0=valid, 1=questionable, 2=invalid


10/23/2015,03:47:30,6,,69.5,,,,,-0.14,0.08,1.04,1.05,,,
10/23/2015,03:48:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:48:05,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:48:10,4,31.5,67.0,3.6,0.78,0.66,0.41,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:48:15,,,,,,,,-0.14,0.06,1.04,1.05,,,
10/23/2015,03:48:20,31,,67.2,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:48:25,,,,,,,,-0.13,0.06,1.05,1.06,,,
10/23/2015,03:48:30,7,,67.5,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:49:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:49:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:49:10,4,31.5,67.6,3.6,0.78,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:49:15,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:49:20,4,,67.2,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:49:25,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:49:30,4,,67.2,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:50:00,,,,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,03:50:05,,,,,,,,-0.14,0.08,1.04,1.05,,,
10/23/2015,03:50:10,9,31.5,66.1,3.6,0.78,0.64,0.41,-0.12,0.09,1.05,1.06,,,
10/23/2015,03:50:15,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:50:20,69,,67.1,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:50:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:50:30,9,,67.7,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:51:00,,,,,,,,-0.13,0.08,1.03,1.04,,,
10/23/2015,03:51:05,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:51:10,22,31.5,67.6,3.6,0.78,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:51:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,03:51:20,4,,67.3,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,03:51:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,03:51:30,17,,68.9,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:52:00,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:52:05,,,,,,,,-0.15,0.06,1.03,1.04,,,
10/23/2015,03:52:10,7,31.5,65.7,3.6,0.78,0.65,0.41,-0.14,0.06,1.04,1.05,,,
10/23/2015,03:52:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:52:20,4,,67.3,,,,,-0.13,0.06,1.04,1.05,,,
10/23/2015,03:52:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:52:30,13,,67.5,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:53:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:53:05,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:53:10,7,31.4,67.3,3.6,0.78,0.65,0.41,-0.13,0.08,1.06,1.07,,,
10/23/2015,03:53:15,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,03:53:20,2,,67.0,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:53:25,,,,,,,,-0.12,0.08,1.07,1.08,,,
10/23/2015,03:53:30,19,,69.0,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:54:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:54:05,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,03:54:10,31,31.5,67.1,3.6,0.78,0.65,0.41,-0.12,0.08,1.06,1.07,,,
10/23/2015,03:54:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:54:20,4,,68.2,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:54:25,,,,,,,,-0.13,0.07,1.06,1.07,,,
10/23/2015,03:54:30,4,,67.0,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:55:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:55:05,,,,,,,,-0.13,0.09,1.04,1.05,,,
10/23/2015,03:55:10,49,31.5,67.5,3.6,0.79,0.65,0.41,-0.12,0.08,1.06,1.07,,,
10/23/2015,03:55:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:55:20,4,,67.1,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,03:55:25,,,,,,,,-0.13,0.09,1.06,1.07,,,
10/23/2015,03:55:30,7,,67.3,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,03:56:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,03:56:05,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:56:10,4,31.4,67.5,3.6,0.79,0.66,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:56:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:56:20,20,,67.5,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,03:56:25,,,,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,03:56:30,7,,67.4,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,03:57:00,,,,,,,,-0.12,0.07,1.04,1.05,,,
10/23/2015,03:57:05,,,,,,,,-0.13,0.09,1.04,1.05,,,
10/23/2015,03:57:10,11,31.4,67.5,3.6,0.78,0.65,0.41,-0.13,0.09,1.05,1.06,,,
10/23/2015,03:57:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,03:57:20,4,,67.5,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,03:57:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,03:57:30,4,,66.9,,,,,-0.13,0.07,1.06,1.07,,,
10/23/2015,03:58:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,03:58:05,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:58:10,7,31.4,66.7,3.6,0.79,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:58:15,,,,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,03:58:20,18,,67.5,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:58:25,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,03:58:30,7,,67.9,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:59:00,,,,,,,,-0.14,0.08,1.05,1.06,,,
10/23/2015,03:59:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,03:59:10,7,31.4,67.5,3.5,0.78,0.65,0.41,-0.14,0.08,1.05,1.06,,,
10/23/2015,03:59:15,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,03:59:20,11,,67.2,,,,,-0.13,0.07,1.06,1.07,,,
10/23/2015,03:59:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,03:59:30,11,,66.8,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:00:00,,,,3.7,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:00:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:00:10,4,31.5,67.0,3.6,0.79,0.66,0.41,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:00:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:00:20,11,,67.2,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:00:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:00:30,4,,67.4,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:01:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:01:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:01:10,9,31.3,67.5,3.6,0.78,0.66,0.40,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:01:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:01:20,7,,67.2,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:01:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:01:30,7,,67.0,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:02:00,,,,,,,,-0.15,0.06,1.03,1.05,,,
10/23/2015,04:02:05,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:02:10,4,31.5,67.2,3.6,0.79,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:02:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:02:20,7,,67.1,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:02:25,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:02:30,4,,66.9,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:03:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:03:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:03:10,20,31.5,67.1,3.5,0.79,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:03:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:03:20,7,,67.3,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:03:25,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:03:30,4,,67.5,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:04:00,,,,,,,,-0.13,0.06,1.04,1.05,,,
10/23/2015,04:04:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:04:10,9,31.5,66.9,3.6,0.79,0.66,0.41,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:04:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:04:20,9,,67.0,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:04:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:04:30,7,,67.4,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:05:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:05:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:05:10,9,31.5,67.5,3.6,0.78,0.65,0.41,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:05:15,,,,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:05:20,4,,67.4,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:05:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:05:30,4,,66.9,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:06:00,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:06:05,,,,,,,,-0.14,0.08,1.03,1.05,,,
10/23/2015,04:06:10,4,31.5,67.4,3.5,0.78,0.65,0.41,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:06:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:06:20,4,,67.4,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:06:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:06:30,7,,67.0,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:07:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:07:05,,,,,,,,-0.14,0.08,1.05,1.06,,,
10/23/2015,04:07:10,4,31.4,66.9,3.5,0.78,0.66,0.41,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:07:15,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:07:20,4,,67.3,,,,,-0.12,0.08,1.04,1.05,,,
10/23/2015,04:07:25,,,,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:07:30,4,,67.5,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:08:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:08:05,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:08:10,7,31.4,67.0,3.5,0.78,0.65,0.41,-0.11,0.10,1.06,1.07,,,
10/23/2015,04:08:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:08:20,11,,67.8,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:08:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:08:30,4,,67.5,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:09:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:09:05,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:09:10,5,31.3,64.2,3.6,0.79,0.65,0.41,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:09:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:09:20,4,,67.3,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:09:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:09:30,2,,66.9,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:10:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:10:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:10:10,4,31.5,67.5,3.5,0.79,0.66,0.40,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:10:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:10:20,38,,67.1,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:10:25,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:10:30,11,,66.8,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:11:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:11:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:11:10,2,31.5,67.3,3.6,0.79,0.66,0.40,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:11:15,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:11:20,4,,67.5,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:11:25,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:11:30,7,,67.0,,,,,-0.12,0.09,1.07,1.08,,,
10/23/2015,04:12:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:12:05,,,,,,,,-0.15,0.07,1.03,1.05,,,
10/23/2015,04:12:10,4,31.5,67.2,3.5,0.79,0.66,0.40,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:12:15,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:12:20,4,,67.3,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:12:25,,,,,,,,-0.12,0.07,1.06,1.07,,,
10/23/2015,04:12:30,4,,67.5,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:13:00,,,,,,,,-0.14,0.07,1.05,1.06,,,
10/23/2015,04:13:05,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:13:10,9,31.4,67.1,3.6,0.79,0.66,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:13:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:13:20,7,,67.0,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:13:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:13:30,13,,67.2,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:14:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:14:05,,,,,,,,-0.13,0.07,1.03,1.04,,,
10/23/2015,04:14:10,27,31.4,67.4,3.5,0.79,0.65,0.41,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:14:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:14:20,4,,67.2,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:14:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:14:30,13,,67.1,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:15:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:15:05,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:15:10,4,31.5,67.1,3.6,0.78,0.65,0.41,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:15:15,,,,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:15:20,4,,67.4,,,,,-0.12,0.09,1.07,1.08,,,
10/23/2015,04:15:25,,,,,,,,-0.11,0.09,1.06,1.07,,,
10/23/2015,04:15:30,4,,66.9,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:16:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:16:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:16:10,37,31.4,68.1,3.5,0.79,0.67,0.40,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:16:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:16:20,6,,69.2,,,,,-0.14,0.07,1.05,1.06,,,
10/23/2015,04:16:25,,,,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:16:30,7,,67.5,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:17:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:17:05,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:17:10,7,31.5,67.0,3.6,0.78,0.65,0.41,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:17:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:17:20,7,,67.6,,,,,-0.12,0.07,1.05,1.06,,,
10/23/2015,04:17:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:17:30,4,,67.5,,,,,-0.12,0.08,1.07,1.08,,,
10/23/2015,04:18:00,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:18:05,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:18:10,4,31.4,67.5,3.5,0.79,0.65,0.41,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:18:15,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:18:20,13,,66.8,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:18:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:18:30,2,,67.5,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:19:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:19:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:19:10,4,31.4,66.9,3.5,0.79,0.66,0.40,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:19:15,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:19:20,4,,67.6,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:19:25,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:19:30,2,,67.5,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:20:00,,,,,,,,-0.14,0.08,1.04,1.05,,,
10/23/2015,04:20:05,,,,,,,,-0.12,0.08,1.04,1.05,,,
10/23/2015,04:20:10,11,31.4,67.6,3.6,0.79,0.66,0.40,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:20:15,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:20:20,2,,67.5,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:20:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:20:30,4,,67.5,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:21:00,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:21:05,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:21:10,4,31.4,67.0,3.6,0.79,0.65,0.41,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:21:15,,,,,,,,-0.12,0.10,1.06,1.07,,,
10/23/2015,04:21:20,4,,69.3,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:21:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:21:30,6,,71.3,,,,,-0.12,0.10,1.07,1.08,,,
10/23/2015,04:22:00,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:22:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:22:10,11,31.4,67.0,3.6,0.78,0.65,0.41,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:22:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:22:20,4,,67.2,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:22:25,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:22:30,2,,67.4,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:23:00,,,,,,,,-0.14,0.08,1.04,1.05,,,
10/23/2015,04:23:05,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:23:10,2,31.4,67.6,3.6,0.79,0.66,0.40,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:23:15,,,,,,,,-0.12,0.09,1.07,1.08,,,
10/23/2015,04:23:20,2,,67.3,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:23:25,,,,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:23:30,47,,67.2,,,,,-0.13,0.09,1.06,1.07,,,
10/23/2015,04:24:00,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:24:05,,,,,,,,-0.14,0.08,1.03,1.05,,,
10/23/2015,04:24:10,7,31.3,67.5,3.5,0.78,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:24:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:24:20,4,,67.2,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:24:25,,,,,,,,-0.13,0.09,1.06,1.07,,,
10/23/2015,04:24:30,7,,67.0,,,,,-0.14,0.08,1.06,1.07,,,
10/23/2015,04:25:00,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:25:05,,,,,,,,-0.13,0.09,1.04,1.05,,,
10/23/2015,04:25:10,7,31.4,67.2,3.6,0.78,0.66,0.41,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:25:15,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:25:20,2,,67.4,,,,,-0.14,0.08,1.05,1.06,,,
10/23/2015,04:25:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:25:30,11,,68.2,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:26:00,,,,,,,,-0.13,0.08,1.04,1.05,,,
10/23/2015,04:26:05,,,,,,,,-0.16,0.06,1.03,1.04,,,
10/23/2015,04:26:10,4,31.4,67.0,3.6,0.79,0.66,0.41,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:26:15,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:26:20,4,,67.0,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:26:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:26:30,7,,67.6,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:27:00,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:27:05,,,,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:27:10,4,31.4,67.6,3.6,0.78,0.66,0.41,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:27:15,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:27:20,4,,67.2,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:27:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:27:30,4,,67.4,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:28:00,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:28:05,,,,,,,,-0.14,0.07,1.04,1.05,,,
10/23/2015,04:28:10,4,31.3,67.7,3.6,0.78,0.66,0.40,-0.13,0.09,1.06,1.07,,,
10/23/2015,04:28:15,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:28:20,4,,67.0,,,,,-0.12,0.08,1.06,1.07,,,
10/23/2015,04:28:25,,,,,,,,-0.12,0.09,1.06,1.07,,,
10/23/2015,04:28:30,11,,67.6,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:29:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:29:05,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:29:10,4,31.4,68.1,3.6,0.78,0.65,0.41,-0.12,0.10,1.06,1.07,,,
10/23/2015,04:29:15,,,,,,,,-0.12,0.09,1.05,1.06,,,
10/23/2015,04:29:20,4,,67.2,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:29:25,,,,,,,,-0.13,0.07,1.05,1.06,,,
10/23/2015,04:29:30,2,,67.0,,,,,-0.13,0.09,1.05,1.06,,,
10/23/2015,04:30:00,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:30:05,,,,,,,,-0.15,0.07,1.04,1.05,,,
10/23/2015,04:30:10,20,31.3,67.5,3.6,0.78,0.65,0.41,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:30:15,,,,,,,,-0.13,0.08,1.06,1.07,,,
10/23/2015,04:30:20,7,,67.5,,,,,-0.12,0.08,1.05,1.06,,,
10/23/2015,04:30:25,,,,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:30:30,4,,67.0,,,,,-0.13,0.08,1.05,1.06,,,
10/23/2015,04:31:00,,,,,,,,-0.13,0.07,1.04,1.05,,,
10/23/2015,04:31:05,,,,,,,,-0.14,0.07,1.03,1.04,,,
10/23/2015,04:31:10,4,31.4,67.6,3.6,0.78,0.66,0.40,-0.13,0.08,1.05,1.06,,,
